1.000000 	 0.000000 	-0.500000 	 0.866025 	-0.500000 	 -0.866025 	
1.000000 	 0.000050 	-0.500043 	 0.866000 	-0.499957 	 -0.866050 	
1.000000 	 0.000572 	-0.500495 	 0.865739 	-0.499504 	 -0.866311 	
0.999987 	 0.003307 	-0.502857 	 0.864361 	-0.497130 	 -0.867668 	
0.999942 	 0.007079 	-0.506102 	 0.862436 	-0.493841 	 -0.869515 	
0.999858 	 0.011090 	-0.509533 	 0.860357 	-0.490325 	 -0.871447 	
0.999735 	 0.015137 	-0.512977 	 0.858228 	-0.486759 	 -0.873365 	
0.999575 	 0.019177 	-0.516395 	 0.856069 	-0.483180 	 -0.875246 	
0.999378 	 0.023202 	-0.519782 	 0.853886 	-0.479596 	 -0.877088 	
0.999145 	 0.027209 	-0.523136 	 0.851680 	-0.476008 	 -0.878889 	
0.998875 	 0.031199 	-0.526457 	 0.849451 	-0.472418 	 -0.880651 	
0.998570 	 0.035172 	-0.529745 	 0.847201 	-0.468825 	 -0.882373 	
0.998230 	 0.039126 	-0.532999 	 0.844929 	-0.465231 	 -0.884055 	
0.997855 	 0.043062 	-0.536221 	 0.842637 	-0.461634 	 -0.885699 	
0.997446 	 0.046981 	-0.539410 	 0.840323 	-0.458036 	 -0.887304 	
0.997004 	 0.050881 	-0.542566 	 0.837990 	-0.454437 	 -0.888871 	
0.996528 	 0.054764 	-0.545691 	 0.835636 	-0.450837 	 -0.890400 	
0.996019 	 0.058628 	-0.548783 	 0.833263 	-0.447236 	 -0.891892 	
0.995477 	 0.062475 	-0.551843 	 0.830871 	-0.443634 	 -0.893346 	
0.994903 	 0.066303 	-0.554872 	 0.828460 	-0.440031 	 -0.894763 	
0.994298 	 0.070114 	-0.557869 	 0.826030 	-0.436429 	 -0.896144 	
0.993661 	 0.073906 	-0.560836 	 0.823583 	-0.432826 	 -0.897489 	
0.992994 	 0.077681 	-0.563771 	 0.821117 	-0.429223 	 -0.898798 	
0.992295 	 0.081438 	-0.566675 	 0.818634 	-0.425620 	 -0.900072 	
0.991567 	 0.085177 	-0.569549 	 0.816134 	-0.422018 	 -0.901311 	
0.990808 	 0.088898 	-0.572392 	 0.813616 	-0.418416 	 -0.902514 	
0.990020 	 0.092602 	-0.575206 	 0.811082 	-0.414814 	 -0.903684 	
0.989203 	 0.096288 	-0.577989 	 0.808531 	-0.411213 	 -0.904819 	
0.988357 	 0.099957 	-0.580744 	 0.805964 	-0.407613 	 -0.905920 	
0.987482 	 0.103608 	-0.583468 	 0.803380 	-0.404014 	 -0.906988 	
0.986579 	 0.107242 	-0.586164 	 0.800781 	-0.400415 	 -0.908023 	
0.985648 	 0.110859 	-0.588830 	 0.798167 	-0.396817 	 -0.909025 	
0.984689 	 0.114458 	-0.591468 	 0.795536 	-0.393221 	 -0.909995 	
0.983703 	 0.118041 	-0.594078 	 0.792891 	-0.389625 	 -0.910932 	
0.982689 	 0.121607 	-0.596659 	 0.790230 	-0.386030 	 -0.911837 	
0.981649 	 0.125156 	-0.599213 	 0.787555 	-0.382436 	 -0.912711 	
0.980582 	 0.128689 	-0.601739 	 0.784864 	-0.378843 	 -0.913553 	
