0.000291 	 0.000029 	-0.001081 	 0.000366 	0.000789 	 -0.000395 	
0.000583 	 0.000058 	-0.002161 	 0.000732 	0.001578 	 -0.000790 	
0.000874 	 0.000087 	-0.003242 	 0.001098 	0.002367 	 -0.001185 	
0.001166 	 0.000117 	-0.004322 	 0.001464 	0.003157 	 -0.001580 	
0.001457 	 0.000146 	-0.005403 	 0.001830 	0.003946 	 -0.001976 	
0.001749 	 0.000175 	-0.006484 	 0.002196 	0.004735 	 -0.002371 	
0.002040 	 0.000204 	-0.007564 	 0.002562 	0.005524 	 -0.002766 	
0.002332 	 0.000233 	-0.008645 	 0.002928 	0.006313 	 -0.003161 	
0.002623 	 0.000262 	-0.009726 	 0.003294 	0.007102 	 -0.003556 	
0.002915 	 0.000291 	-0.010806 	 0.003660 	0.007892 	 -0.003951 	
0.003206 	 0.000320 	-0.011887 	 0.004026 	0.008681 	 -0.004346 	
0.003497 	 0.000350 	-0.012968 	 0.004392 	0.009470 	 -0.004742 	
0.003789 	 0.000379 	-0.014048 	 0.004758 	0.010259 	 -0.005137 	
0.004080 	 0.000408 	-0.015129 	 0.005124 	0.011049 	 -0.005532 	
0.004372 	 0.000437 	-0.016210 	 0.005490 	0.011838 	 -0.005927 	
0.004663 	 0.000466 	-0.017290 	 0.005856 	0.012627 	 -0.006322 	
0.004955 	 0.000495 	-0.018371 	 0.006222 	0.013416 	 -0.006717 	
0.005246 	 0.000524 	-0.019452 	 0.006588 	0.014206 	 -0.007113 	
0.005538 	 0.000553 	-0.020533 	 0.006954 	0.014995 	 -0.007508 	
0.005829 	 0.000583 	-0.021614 	 0.007320 	0.015785 	 -0.007903 	
0.006121 	 0.000612 	-0.022695 	 0.007687 	0.016574 	 -0.008298 	
0.006412 	 0.000641 	-0.023775 	 0.008053 	0.017363 	 -0.008693 	
0.006703 	 0.000670 	-0.024856 	 0.008419 	0.018153 	 -0.009089 	
0.006995 	 0.000699 	-0.025937 	 0.008785 	0.018942 	 -0.009484 	
0.007286 	 0.000728 	-0.027018 	 0.009151 	0.019732 	 -0.009879 	
0.007578 	 0.000757 	-0.028099 	 0.009517 	0.020521 	 -0.010274 	
0.007869 	 0.000786 	-0.029180 	 0.009883 	0.021311 	 -0.010670 	
0.008161 	 0.000816 	-0.030262 	 0.010249 	0.022101 	 -0.011065 	
0.008452 	 0.000845 	-0.031343 	 0.010616 	0.022890 	 -0.011460 	
0.008744 	 0.000874 	-0.032424 	 0.010982 	0.023680 	 -0.011856 	
0.009035 	 0.000903 	-0.033505 	 0.011348 	0.024470 	 -0.012251 	
0.009327 	 0.000932 	-0.034586 	 0.011714 	0.025260 	 -0.012646 	
0.009618 	 0.000961 	-0.035668 	 0.012080 	0.026049 	 -0.013042 	
0.009910 	 0.000990 	-0.036749 	 0.012447 	0.026839 	 -0.013437 	
0.010201 	 0.001019 	-0.037830 	 0.012813 	0.027629 	 -0.013832 	
0.010492 	 0.001049 	-0.038912 	 0.013179 	0.028419 	 -0.014228 	
0.010784 	 0.001078 	-0.039993 	 0.013546 	0.029209 	 -0.014623 	
0.011075 	 0.001107 	-0.041075 	 0.013912 	0.029999 	 -0.015019 	
0.011367 	 0.001136 	-0.042156 	 0.014278 	0.030789 	 -0.015414 	
0.011658 	 0.001165 	-0.043238 	 0.014645 	0.031580 	 -0.015810 	
0.011950 	 0.001194 	-0.044320 	 0.015011 	0.032370 	 -0.016205 	
0.012241 	 0.001223 	-0.045401 	 0.015377 	0.033160 	 -0.016601 	
0.012533 	 0.001252 	-0.046483 	 0.015744 	0.033950 	 -0.016996 	
0.012824 	 0.001281 	-0.047565 	 0.016110 	0.034741 	 -0.017392 	
0.013116 	 0.001311 	-0.048647 	 0.016477 	0.035531 	 -0.017787 	
0.013407 	 0.001340 	-0.049729 	 0.016843 	0.036322 	 -0.018183 	
0.013699 	 0.001369 	-0.050811 	 0.017210 	0.037112 	 -0.018578 	
0.013990 	 0.001398 	-0.051893 	 0.017576 	0.037903 	 -0.018974 	
0.014281 	 0.001427 	-0.052975 	 0.017943 	0.038694 	 -0.019370 	
0.014573 	 0.001456 	-0.054057 	 0.018309 	0.039484 	 -0.019765 	
0.014864 	 0.001485 	-0.055140 	 0.018676 	0.040275 	 -0.020161 	
0.015156 	 0.001514 	-0.056222 	 0.019042 	0.041066 	 -0.020557 	
0.015447 	 0.001543 	-0.057304 	 0.019409 	0.041857 	 -0.020952 	
0.015739 	 0.001573 	-0.058387 	 0.019776 	0.042648 	 -0.021348 	
0.016030 	 0.001602 	-0.059469 	 0.020142 	0.043439 	 -0.021744 	
0.016322 	 0.001631 	-0.060552 	 0.020509 	0.044230 	 -0.022140 	
0.016613 	 0.001660 	-0.061635 	 0.020876 	0.045021 	 -0.022536 	
0.016905 	 0.001689 	-0.062717 	 0.021242 	0.045813 	 -0.022931 	
0.017196 	 0.001718 	-0.063800 	 0.021609 	0.046604 	 -0.023327 	
0.017488 	 0.001747 	-0.064883 	 0.021976 	0.047396 	 -0.023723 	
0.017779 	 0.001776 	-0.065966 	 0.022343 	0.048187 	 -0.024119 	
0.018071 	 0.001805 	-0.067049 	 0.022710 	0.048979 	 -0.024515 	
0.018362 	 0.001835 	-0.068132 	 0.023077 	0.049770 	 -0.024911 	
0.018653 	 0.001864 	-0.069216 	 0.023443 	0.050562 	 -0.025307 	
0.018945 	 0.001893 	-0.070299 	 0.023810 	0.051354 	 -0.025703 	
0.019236 	 0.001922 	-0.071382 	 0.024177 	0.052146 	 -0.026099 	
0.019528 	 0.001951 	-0.072466 	 0.024544 	0.052938 	 -0.026495 	
0.019819 	 0.001980 	-0.073550 	 0.024911 	0.053730 	 -0.026891 	
0.020111 	 0.002009 	-0.074633 	 0.025278 	0.054522 	 -0.027288 	
0.020402 	 0.002038 	-0.075717 	 0.025646 	0.055315 	 -0.027684 	
0.020694 	 0.002067 	-0.076801 	 0.026013 	0.056107 	 -0.028080 	
0.020985 	 0.002096 	-0.077885 	 0.026380 	0.056900 	 -0.028476 	
0.021277 	 0.002125 	-0.078969 	 0.026747 	0.057692 	 -0.028873 	
0.021568 	 0.002155 	-0.080053 	 0.027114 	0.058485 	 -0.029269 	
0.021860 	 0.002184 	-0.081137 	 0.027482 	0.059278 	 -0.029665 	
0.022151 	 0.002213 	-0.082222 	 0.027849 	0.060071 	 -0.030062 	
0.022443 	 0.002242 	-0.083306 	 0.028216 	0.060864 	 -0.030458 	
0.022734 	 0.002271 	-0.084391 	 0.028584 	0.061657 	 -0.030854 	
0.023026 	 0.002300 	-0.085475 	 0.028951 	0.062450 	 -0.031251 	
0.023317 	 0.002329 	-0.086560 	 0.029318 	0.063243 	 -0.031647 	
0.023608 	 0.002358 	-0.087645 	 0.029686 	0.064037 	 -0.032044 	
0.023900 	 0.002387 	-0.088730 	 0.030053 	0.064830 	 -0.032441 	
0.024191 	 0.002416 	-0.089815 	 0.030421 	0.065624 	 -0.032837 	
0.024483 	 0.002445 	-0.090900 	 0.030789 	0.066417 	 -0.033234 	
0.024774 	 0.002475 	-0.091986 	 0.031156 	0.067211 	 -0.033631 	
0.025066 	 0.002504 	-0.093071 	 0.031524 	0.068005 	 -0.034027 	
0.025357 	 0.002533 	-0.094157 	 0.031892 	0.068799 	 -0.034424 	
0.025649 	 0.002562 	-0.095242 	 0.032259 	0.069593 	 -0.034821 	
0.025940 	 0.002591 	-0.096328 	 0.032627 	0.070388 	 -0.035218 	
0.026232 	 0.002620 	-0.097414 	 0.032995 	0.071182 	 -0.035615 	
0.026523 	 0.002649 	-0.098500 	 0.033363 	0.071977 	 -0.036012 	
0.026815 	 0.002678 	-0.099586 	 0.033731 	0.072771 	 -0.036409 	
0.027106 	 0.002707 	-0.100672 	 0.034099 	0.073566 	 -0.036806 	
0.027398 	 0.002736 	-0.101759 	 0.034467 	0.074361 	 -0.037203 	
0.027689 	 0.002765 	-0.102845 	 0.034835 	0.075156 	 -0.037600 	
0.027981 	 0.002794 	-0.103932 	 0.035203 	0.075951 	 -0.037997 	
0.028272 	 0.002823 	-0.105019 	 0.035571 	0.076746 	 -0.038394 	
0.028564 	 0.002852 	-0.106105 	 0.035939 	0.077542 	 -0.038791 	
0.028855 	 0.002882 	-0.107192 	 0.036307 	0.078337 	 -0.039189 	
0.029147 	 0.002911 	-0.108280 	 0.036675 	0.079133 	 -0.039586 	
0.029438 	 0.002940 	-0.109367 	 0.037044 	0.079929 	 -0.039983 	
0.029730 	 0.002969 	-0.110454 	 0.037412 	0.080725 	 -0.040381 	
0.030021 	 0.002998 	-0.111542 	 0.037781 	0.081521 	 -0.040778 	
0.030313 	 0.003027 	-0.112629 	 0.038149 	0.082317 	 -0.041176 	
0.030604 	 0.003056 	-0.113717 	 0.038517 	0.083113 	 -0.041573 	
0.030896 	 0.003085 	-0.114805 	 0.038886 	0.083910 	 -0.041971 	
0.031187 	 0.003114 	-0.115893 	 0.039255 	0.084706 	 -0.042369 	
0.031479 	 0.003143 	-0.116982 	 0.039623 	0.085503 	 -0.042766 	
0.031770 	 0.003172 	-0.118070 	 0.039992 	0.086300 	 -0.043164 	
0.032062 	 0.003201 	-0.119159 	 0.040361 	0.087097 	 -0.043562 	
0.032353 	 0.003230 	-0.120247 	 0.040730 	0.087894 	 -0.043960 	
0.032645 	 0.003259 	-0.121336 	 0.041098 	0.088691 	 -0.044358 	
0.032936 	 0.003288 	-0.122425 	 0.041467 	0.089489 	 -0.044756 	
0.033228 	 0.003317 	-0.123514 	 0.041836 	0.090287 	 -0.045154 	
0.033519 	 0.003346 	-0.124603 	 0.042205 	0.091084 	 -0.045552 	
0.033811 	 0.003375 	-0.125693 	 0.042574 	0.091882 	 -0.045950 	
0.034102 	 0.003404 	-0.126782 	 0.042943 	0.092680 	 -0.046348 	
0.034394 	 0.003433 	-0.127872 	 0.043313 	0.093479 	 -0.046746 	
0.034685 	 0.003463 	-0.128962 	 0.043682 	0.094277 	 -0.047144 	
0.034977 	 0.003492 	-0.130052 	 0.044051 	0.095076 	 -0.047543 	
0.035268 	 0.003521 	-0.131142 	 0.044420 	0.095874 	 -0.047941 	
0.035560 	 0.003550 	-0.132233 	 0.044790 	0.096673 	 -0.048339 	
0.035851 	 0.003579 	-0.133323 	 0.045159 	0.097472 	 -0.048738 	
0.036143 	 0.003608 	-0.134414 	 0.045529 	0.098271 	 -0.049136 	
0.036434 	 0.003637 	-0.135505 	 0.045898 	0.099071 	 -0.049535 	
0.036726 	 0.003666 	-0.136596 	 0.046268 	0.099870 	 -0.049934 	
0.037017 	 0.003695 	-0.137687 	 0.046638 	0.100670 	 -0.050332 	
0.037309 	 0.003724 	-0.138779 	 0.047007 	0.101470 	 -0.050731 	
0.037600 	 0.003753 	-0.139870 	 0.047377 	0.102270 	 -0.051130 	
0.037892 	 0.003782 	-0.140962 	 0.047747 	0.103070 	 -0.051529 	
0.038183 	 0.003811 	-0.142054 	 0.048117 	0.103871 	 -0.051928 	
0.038475 	 0.003840 	-0.143146 	 0.048487 	0.104671 	 -0.052327 	
0.038766 	 0.003869 	-0.144238 	 0.048857 	0.105472 	 -0.052726 	
